,Date,Org Code,Org name,A&E attendances Type 1,Attendances over 4hrs Type 1,Month,Year
4359,2020-03-01,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,7123,319,03,2020
4360,2020-03-01,RCB,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,8052,306,03,2020
4361,2020-03-01,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,10977,235,03,2020
4362,2020-03-01,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,7003,516,03,2020
4363,2020-03-01,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,5858,209,03,2020
4364,2020-03-01,RMC,BOLTON NHS FOUNDATION TRUST,7537,268,03,2020
4365,2020-03-01,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,6050,235,03,2020
4366,2020-03-01,R1H,BARTS HEALTH NHS TRUST,18470,553,03,2020
4367,2020-03-01,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,12239,702,03,2020
4368,2020-03-01,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,4905,27,03,2020
4369,2020-03-01,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,7718,126,03,2020
4370,2020-03-01,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,6744,153,03,2020
4371,2020-03-01,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,6945,274,03,2020
4372,2020-03-01,RA7,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,7586,329,03,2020
4373,2020-03-01,REM,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,13051,599,03,2020
4374,2020-03-01,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,3342,22,03,2020
4375,2020-03-01,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,5596,102,03,2020
4376,2020-03-01,RWJ,STOCKPORT NHS FOUNDATION TRUST,6533,486,03,2020
4377,2020-03-01,RCF,AIREDALE NHS FOUNDATION TRUST,4145,1,03,2020
4378,2020-03-01,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,15328,934,03,2020
4379,2020-03-01,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,7964,438,03,2020
4380,2020-03-01,RW6,PENNINE ACUTE HOSPITALS NHS TRUST,18344,743,03,2020
4381,2020-03-01,RWW,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,5650,722,03,2020
4382,2020-03-01,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,4544,216,03,2020
4383,2020-03-01,RA3,WESTON AREA HEALTH NHS TRUST,3056,220,03,2020
4384,2020-03-01,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,7987,716,03,2020
4385,2020-03-01,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,4659,386,03,2020
4386,2020-03-01,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,9510,1200,03,2020
4387,2020-03-01,RC1,BEDFORD HOSPITAL NHS TRUST,5061,65,03,2020
4388,2020-03-01,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,15117,633,03,2020
4389,2020-03-01,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,7105,235,03,2020
4390,2020-03-01,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,3093,19,03,2020
4391,2020-03-01,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,10070,653,03,2020
4392,2020-03-01,RP5,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,9384,356,03,2020
4393,2020-03-01,RN7,DARTFORD AND GRAVESHAM NHS TRUST,7282,331,03,2020
4394,2020-03-01,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,8221,794,03,2020
4395,2020-03-01,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,5845,531,03,2020
4396,2020-03-01,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,13861,350,03,2020
4397,2018-06-01,RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,6782,110,06,2018
4398,2018-06-01,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,6017,6,06,2018
4399,2018-06-01,RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,4624,4,06,2018
4400,2018-06-01,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,6439,805,06,2018
4401,2018-06-01,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,13343,595,06,2018
4402,2018-06-01,RQ3,BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST,4981,0,06,2018
4403,2018-06-01,RJN,EAST CHESHIRE NHS TRUST,3983,3,06,2018
4404,2018-06-01,RYR,WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST,12284,33,06,2018
4405,2018-06-01,RPA,MEDWAY NHS FOUNDATION TRUST,7798,638,06,2018
4406,2018-06-01,RA3,WESTON AREA HEALTH NHS TRUST,4297,0,06,2018
4407,2018-06-01,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,6621,306,06,2018
4408,2018-06-01,RWA,HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST,11437,278,06,2018
4409,2018-06-01,RLQ,WYE VALLEY NHS TRUST,5061,265,06,2018
4410,2018-06-01,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,3492,30,06,2018
4411,2018-06-01,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,7262,80,06,2018
4412,2018-06-01,RBA,TAUNTON AND SOMERSET NHS FOUNDATION TRUST,6401,28,06,2018
4413,2018-06-01,RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,7737,539,06,2018
4414,2018-06-01,RLN,CITY HOSPITALS SUNDERLAND NHS FOUNDATION TRUST,8300,43,06,2018
4415,2018-06-01,RHU,PORTSMOUTH HOSPITALS NHS TRUST,9960,660,06,2018
4416,2018-06-01,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,5820,0,06,2018
4417,2018-06-01,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,4201,3,06,2018
4418,2018-06-01,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,7590,52,06,2018
4419,2018-06-01,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,12882,99,06,2018
4420,2018-06-01,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,16105,245,06,2018
4421,2018-06-01,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,10488,1182,06,2018
4422,2018-06-01,RJF,BURTON HOSPITALS NHS FOUNDATION TRUST,5842,72,06,2018
4423,2018-06-01,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,8316,444,06,2018
4424,2018-06-01,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,11548,199,06,2018
4425,2018-06-01,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,13013,215,06,2018
4426,2018-06-01,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,8636,0,06,2018
4427,2018-06-01,RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,16045,1199,06,2018
4428,2018-06-01,RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,12283,111,06,2018
4429,2018-06-01,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,6867,207,06,2018
4430,2018-06-01,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,13812,184,06,2018
4431,2018-06-01,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,6202,498,06,2018
4432,2018-06-01,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,8944,708,06,2018
4433,2018-06-01,R1H,BARTS HEALTH NHS TRUST,26939,828,06,2018
4434,2018-06-01,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,10614,213,06,2018
4435,2018-06-01,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,5777,8,06,2018
4436,2018-06-01,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,9759,731,06,2018
4437,2018-06-01,RBK,WALSALL HEALTHCARE NHS TRUST,6654,318,06,2018
4438,2018-06-01,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,6599,89,06,2018
4439,2018-06-01,REM,AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,7683,545,06,2018
4440,2018-06-01,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,7795,441,06,2018
4441,2018-06-01,RBZ,NORTHERN DEVON HEALTHCARE NHS TRUST,4108,107,06,2018
4442,2018-06-01,RDZ,THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST,6770,27,06,2018
4443,2018-06-01,RN7,DARTFORD AND GRAVESHAM NHS TRUST,9069,52,06,2018
4444,2018-06-01,RD3,POOLE HOSPITAL NHS FOUNDATION TRUST,5944,190,06,2018
4445,2018-06-01,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,8407,67,06,2018
4446,2018-06-01,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,6366,334,06,2018
4447,2018-06-01,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,7703,60,06,2018
4448,2018-06-01,RGQ,IPSWICH HOSPITAL NHS TRUST,7304,22,06,2018
4449,2018-06-01,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,8750,35,06,2018
4450,2018-06-01,RCU,SHEFFIELD CHILDREN'S NHS FOUNDATION TRUST,4890,0,06,2018
4451,2018-06-01,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,12683,941,06,2018
4452,2018-06-01,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,10035,364,06,2018
4453,2018-06-01,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,7901,14,06,2018
4454,2018-06-01,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",5707,159,06,2018
4455,2018-06-01,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,7195,99,06,2018
4456,2018-06-01,RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,17999,43,06,2018
4457,2018-06-01,RP5,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,11565,154,06,2018
4458,2018-06-01,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,5313,346,06,2018
4459,2018-06-01,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,20796,130,06,2018
4460,2018-06-01,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,18118,607,06,2018
4461,2018-06-01,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,9091,264,06,2018
4462,2018-06-01,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,9561,285,06,2018
4463,2018-06-01,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,13225,157,06,2018
4464,2018-06-01,RDD,BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,12776,55,06,2018
4465,2018-06-01,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,8335,332,06,2018
4466,2018-06-01,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,12583,353,06,2018
4467,2018-06-01,RBS,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,5046,0,06,2018
4468,2018-06-01,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,8044,99,06,2018
4469,2018-06-01,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",7374,91,06,2018
4470,2018-06-01,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,6450,416,06,2018
4471,2018-06-01,RQ8,MID ESSEX HOSPITAL SERVICES NHS TRUST,8456,139,06,2018
4472,2018-06-01,R1F,ISLE OF WIGHT NHS TRUST,4151,267,06,2018
4473,2018-06-01,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,7999,81,06,2018
4474,2018-06-01,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,11067,685,06,2018
4475,2018-06-01,RDE,COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST,8252,55,06,2018
4476,2018-06-01,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,16795,383,06,2018
4477,2018-06-01,RCB,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,9697,74,06,2018
4478,2018-06-01,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,7366,4,06,2018
4479,2018-06-01,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,13570,183,06,2018
4480,2018-06-01,RJ6,CROYDON HEALTH SERVICES NHS TRUST,6234,376,06,2018
4481,2018-06-01,RA7,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,9385,94,06,2018
4482,2018-06-01,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,13970,387,06,2018
4483,2018-06-01,RVJ,NORTH BRISTOL NHS TRUST,7747,91,06,2018
4484,2018-06-01,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,6344,3,06,2018
4485,2018-06-01,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,9293,57,06,2018
4486,2018-06-01,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,12368,214,06,2018
4487,2018-06-01,RNZ,SALISBURY NHS FOUNDATION TRUST,4273,50,06,2018
4488,2018-06-01,RBN,ST HELENS AND KNOWSLEY HOSPITAL SERVICES NHS TRUST,9674,177,06,2018
4489,2018-06-01,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,10348,65,06,2018
4490,2018-06-01,RMC,BOLTON NHS FOUNDATION TRUST,9057,194,06,2018
4491,2018-06-01,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,9223,500,06,2018
4492,2018-06-01,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,8214,294,06,2018
4493,2018-06-01,RR1,HEART OF ENGLAND NHS FOUNDATION TRUST,20385,1325,06,2018
4494,2018-06-01,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,8656,41,06,2018
4495,2018-06-01,RM3,SALFORD ROYAL NHS FOUNDATION TRUST,8489,243,06,2018
4496,2018-06-01,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,9173,0,06,2018
4497,2018-06-01,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,11577,225,06,2018
4498,2018-06-01,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,10166,135,06,2018
4499,2018-06-01,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,9313,25,06,2018
4500,2018-06-01,RTG,DERBY TEACHING HOSPITALS NHS FOUNDATION TRUST,11300,34,06,2018
4501,2018-06-01,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,8882,318,06,2018
4502,2018-06-01,RE9,SOUTH TYNESIDE NHS FOUNDATION TRUST,5310,22,06,2018
4503,2018-06-01,RKE,WHITTINGTON HEALTH NHS TRUST,8699,126,06,2018
4504,2018-06-01,RWJ,STOCKPORT NHS FOUNDATION TRUST,7553,523,06,2018
4505,2018-06-01,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,8672,48,06,2018
4506,2018-06-01,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,11429,230,06,2018
4507,2018-06-01,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,7802,475,06,2018
4508,2018-06-01,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,6252,512,06,2018
4509,2018-06-01,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,9157,86,06,2018
4510,2018-06-01,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,11606,455,06,2018
4511,2018-06-01,RXW,SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,9459,857,06,2018
4512,2018-06-01,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",21187,53,06,2018
4513,2018-06-01,RW6,PENNINE ACUTE HOSPITALS NHS TRUST,22822,234,06,2018
4514,2018-06-01,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,12523,25,06,2018
4515,2018-06-01,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,8530,102,06,2018
4516,2018-06-01,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,12238,170,06,2018
4517,2018-06-01,RWW,WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST,6929,508,06,2018
4518,2018-06-01,RCF,AIREDALE NHS FOUNDATION TRUST,4889,0,06,2018
4519,2018-06-01,RJ2,LEWISHAM AND GREENWICH NHS TRUST,12925,374,06,2018
4520,2018-06-01,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,21200,586,06,2018
4521,2018-06-01,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,5915,41,06,2018
4522,2018-06-01,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,19472,567,06,2018
4523,2018-06-01,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,11011,164,06,2018
4524,2018-06-01,RC1,BEDFORD HOSPITAL NHS TRUST,6574,75,06,2018
4525,2018-06-01,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,7415,70,06,2018
4526,2018-06-01,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,9757,52,06,2018
4527,2018-06-01,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,9773,510,06,2018
4528,2018-06-01,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,5847,41,06,2018
4529,2018-06-01,RNL,NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST,8215,157,06,2018
4530,2018-06-01,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,18353,839,06,2018
4531,2018-06-01,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,12532,141,06,2018
4532,2018-06-01,RQX,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,10547,53,06,2018
4533,2018-06-01,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,4381,3,06,2018
4534,2022-06-01,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,29487,14711,06,2022
4535,2022-06-01,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,11808,4850,06,2022
4536,2022-06-01,RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,5617,878,06,2022
4537,2022-06-01,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,4097,1998,06,2022
4538,2022-06-01,RBS,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,5698,1269,06,2022
4539,2022-06-01,RCB,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,9370,4702,06,2022
4540,2022-06-01,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,19042,0,06,2022
4541,2022-06-01,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",12963,8934,06,2022
4542,2022-06-01,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,7791,0,06,2022
4543,2022-06-01,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,11716,5180,06,2022
4544,2022-06-01,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,10771,3840,06,2022
4545,2022-06-01,RJ6,CROYDON HEALTH SERVICES NHS TRUST,13060,4339,06,2022
4546,2022-06-01,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,7246,2550,06,2022
4547,2022-06-01,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,7822,0,06,2022
4548,2022-06-01,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,8805,0,06,2022
4549,2022-06-01,RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,19492,0,06,2022
4550,2022-06-01,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,6022,2180,06,2022
4551,2022-06-01,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,12386,3879,06,2022
4552,2022-06-01,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,8899,1422,06,2022
4553,2022-06-01,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,3892,0,06,2022
4554,2022-06-01,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,17235,2455,06,2022
4555,2022-06-01,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,8975,3212,06,2022
4556,2022-06-01,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,8597,3834,06,2022
4557,2022-06-01,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,10605,4300,06,2022
4558,2022-06-01,RYR,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,19606,9491,06,2022
4559,2022-06-01,R1F,ISLE OF WIGHT NHS TRUST,3607,1046,06,2022
4560,2022-06-01,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,5651,3707,06,2022
4561,2022-06-01,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,11139,3075,06,2022
4562,2022-06-01,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,6933,3828,06,2022
4563,2022-06-01,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,16754,0,06,2022
4564,2022-06-01,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,7827,3210,06,2022
4565,2022-06-01,RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,12077,7137,06,2022
4566,2022-06-01,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,8824,4626,06,2022
4567,2022-06-01,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,11103,3698,06,2022
4568,2022-06-01,RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,13249,7455,06,2022
4569,2022-06-01,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,6848,2907,06,2022
4570,2022-06-01,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,14902,7166,06,2022
4571,2022-06-01,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,9901,2942,06,2022
4572,2022-06-01,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,11621,5978,06,2022
4573,2022-06-01,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,10563,6030,06,2022
4574,2022-06-01,RM3,NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST,24354,11869,06,2022
4575,2022-06-01,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,8210,3814,06,2022
4576,2022-06-01,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,5600,2311,06,2022
4577,2022-06-01,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,9359,3351,06,2022
4578,2022-06-01,RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,8617,2835,06,2022
4579,2022-06-01,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,18271,9615,06,2022
4580,2022-06-01,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,11928,4912,06,2022
4581,2022-06-01,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,10389,5028,06,2022
4582,2022-06-01,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,8647,2867,06,2022
4583,2022-06-01,RVJ,NORTH BRISTOL NHS TRUST,8087,3300,06,2022
4584,2022-06-01,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,11457,6072,06,2022
4585,2022-06-01,RWG,WEST HERTFORDSHIRE TEACHING HOSPITALS NHS TRUST,7737,5303,06,2022
4586,2022-06-01,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,9574,5339,06,2022
4587,2022-06-01,RWJ,STOCKPORT NHS FOUNDATION TRUST,9285,3464,06,2022
4588,2022-06-01,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,15414,7027,06,2022
4589,2022-06-01,R1H,BARTS HEALTH NHS TRUST,25517,10900,06,2022
4590,2022-06-01,RA7,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,14444,6031,06,2022
4591,2022-06-01,RAJ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,29772,9970,06,2022
4592,2022-06-01,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,7704,3765,06,2022
4593,2022-06-01,RCF,AIREDALE NHS FOUNDATION TRUST,6086,2444,06,2022
4594,2022-06-01,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",7340,2995,06,2022
4595,2022-06-01,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,3465,1367,06,2022
4596,2022-06-01,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,7062,0,06,2022
4597,2022-06-01,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,13211,3889,06,2022
4598,2022-06-01,RJ2,LEWISHAM AND GREENWICH NHS TRUST,14841,6598,06,2022
4599,2022-06-01,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,11605,4293,06,2022
4600,2022-06-01,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",8680,4036,06,2022
4601,2022-06-01,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,12270,4582,06,2022
4602,2022-06-01,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,13395,3643,06,2022
4603,2022-06-01,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,18564,0,06,2022
4604,2022-06-01,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,12217,0,06,2022
4605,2022-06-01,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,14761,6067,06,2022
4606,2022-06-01,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,15576,0,06,2022
